Parsing hochiminh.geojson...
Loaded 3056 traffic signal nodes.

Building KD-tree...
KD-tree built in 0.34 ms.

Nearest traffic light to (10.7725, 106.6981):
  ID:        10315805798
  Location:  (10.7715858, 106.6985321)
  Distance:  112.1 m
  Query time: 0.0048 ms

--- All Nodes ---
ID              Latitude      Longitude     
6727656781      10.7576828    106.6693306   
6727656783      10.7576912    106.6695359   
6727666527      10.7283379    106.6071307   
6727669785      10.7587846    106.6714092   
6727669787      10.7590211    106.6713580   
6727669788      10.7589624    106.6714815   
6727669792      10.7600103    106.6733047   
6727669886      10.7601845    106.6733787   
6727669887      10.7602526    106.6732494   
6727698174      10.7523559    106.6322356   
6727698175      10.7522928    106.6322864   
6727718956      10.7559628    106.6662051   
6727728249      10.7527328    106.6326009   
6727728250      10.7527875    106.6325608   
6727728251      10.7527534    106.6322592   
6727779878      10.7566865    106.5865225   
6727804997      10.7566262    106.6693845   
6727805005      10.7557764    106.6641364   
6727805006      10.7555638    106.6641682   
6727805015      10.7550374    106.6614423   
6727805023      10.7546593    106.6585881   
6727805032      10.7530468    106.6586271   
6727805033      10.7530597    106.6587414   
6727805037      10.7529198    106.6588953   
6727805043      10.7520846    106.6588459   
6727805053      10.7510184    106.6590241   
6727805055      10.7507556    106.6593829   
6727805057      10.7504495    106.6593024   
6727805060      10.7506628    106.6588154   
6727808391      10.7574794    106.5839993   
6727808392      10.7574094    106.5840644   
6727808393      10.7573561    106.5839689   
6727808394      10.7574382    106.5839344   
6727808395      10.7574766    106.5837771   
6727808397      10.7574066    106.5837008   
6727808398      10.7575151    106.5836243   
6727808399      10.7575580    106.5837410   
6727808404      10.7584230    106.5800145   
6727808405      10.7584762    106.5798063   
6727808406      10.7583497    106.5798904   
6727808423      10.7538161    106.5829509   
6727808424      10.7540649    106.5826525   
6727808427      10.7537933    106.5827872   
6727808429      10.7540891    106.5827901   
6727926974      10.7564679    106.6662193   
6728040849      10.7546719    106.6392581   
6728040851      10.7545674    106.6389764   
6728253545      10.7535054    106.6537892   
6728253547      10.7535691    106.6535272   
6728906454      10.7778610    106.6655403   
6732136661      10.7538780    106.6537643   
6732136663      10.7537828    106.6539136   
6732208426      10.7520176    106.6591043   
6732278855      10.7543818    106.6580572   
6732278857      10.7529709    106.6585883   
6732278858      10.7529150    106.6587797   
6732291260      10.7678484    106.6857903   
6732395991      10.7690459    106.6374280   
6732659233      10.7551908    106.6622487   
6732659236      10.7554341    106.6624292   
6732666380      10.7552559    106.6615598   
6732739312      10.7446273    106.6129965   
6732783898      10.7418973    106.6342200   
6732783901      10.7420685    106.6341236   
6732804708      10.7718140    106.6269843   
6732804712      10.7718915    106.6271504   
6732804714      10.7719246    106.6268597   
6732804715      10.7720075    106.6270205   
6733035728      10.7650816    106.6355211   
6733268428      10.7697681    106.6133870   
6733268429      10.7696701    106.6131772   
6733268431      10.7695907    106.6133626   
6733316509      10.7578898    106.6491163   
6733333487      10.7584837    106.6535294   
6733333489      10.7585419    106.6533652   
6733333490      10.7587247    106.6534397   
6733333492      10.7585916    106.6535900   
6733333508      10.7593437    106.6569976   
6733333509      10.7593774    106.6571326   
6733333510      10.7594408    106.6570857   
6733439825      10.7468238    106.6425169   
6733461311      10.7583025    106.6439437   
6733463369      10.7589679    106.6441621   
6733463370      10.7589654    106.6438882   
6733463371      10.7590606    106.6439992   
6733463374      10.7588925    106.6440599   
6733463421      10.7580477    106.6490983   
6733463422      10.7581404    106.6493654   
6733465326      10.7584049    106.6437432   
6733465327      10.7585060    106.6438983   
6733465329      10.7583838    106.6440431   
6733532365      10.7540200    106.6560237   
6733532366      10.7542088    106.6562015   
6733968980      10.7623935    106.6569178   
6735716820      10.7547324    106.6039487   
6735716821      10.7546184    106.6040687   
6735716827      10.7548773    106.6043732   
6735716828      10.7550065    106.6043939   
6735752561      10.7654318    106.6038606   
6735752562      10.7652659    106.6037849   
6735752563      10.7653734    106.6040107   
6735752564      10.7652033    106.6039099   
6735782232      10.7502421    106.6632015   
6736007810      10.7564070    106.5921313   
6736045669      10.7562104    106.5920917   
6736098903      10.7491083    106.6732152   
6736098904      10.7491792    106.6732298   
6736210270      10.7473446    106.6238924   
6736221059      10.7474827    106.6237660   
6736221060      10.7475706    106.6238986   
6736288641      10.7563816    106.5916968   
6736288642      10.7565298    106.5917434   
6736289149      10.7603360    106.6532453   
6736293650      10.7601310    106.6246788   
6736293651      10.7600520    106.6246252   
6736293652      10.7601653    106.6245239   
6736293653      10.7603020    106.6245430   
6739061127      10.7558922    106.6325210   
6739061128      10.7560564    106.6327261   
6739061129      10.7559533    106.6327344   
6739128433      10.7541142    106.5827195   
6739847096      10.7675770    106.6671951   
6739847101      10.7675693    106.6669670   
6740151737      10.7637523    106.6599035   
6740176046      10.7639158    106.6599071   
6740176052      10.7645508    106.6615696   
6740191777      10.7621096    106.5850461   
6740191782      10.7622456    106.5849489   
6740238627      10.7637028    106.6600706   
6740300871      10.7621822    106.5848092   
6740300872      10.7621164    106.5848418   
6740300873      10.7622496    106.5848750   
6746695221      10.7539480    106.6561234   
6746695222      10.7542435    106.6561147   
6747004609      10.7856631    106.6539721   
6747004610      10.7855968    106.6537355   
6747004611      10.7855529    106.6539117   
6747004614      10.7857400    106.6537801   
6747004615      10.7866631    106.6535953   
6747004617      10.7867847    106.6536259   
6747004618      10.7867224    106.6534304   
6747004620      10.7868491    106.6534596   
6747041331      10.7715314    106.7061637   
6747157931      10.7836327    106.6543156   
6747157932      10.7836766    106.6545456   
6747157933      10.7835755    106.6544779   
6747157936      10.7837140    106.6543586   
6747261115      10.7706498    106.7026100   
6747261120      10.7709640    106.7026406   
6747261123      10.7710629    106.7026415   
6747284156      10.7712462    106.7010340   
6747284158      10.7710322    106.7014410   
6747284161      10.7711325    106.7012213   
6747295534      10.7624373    106.6864752   
6747298293      10.7595703    106.6842324   
6747299976      10.7593127    106.6841212   
6747299977      10.7594010    106.6837824   
6747299979      10.7595622    106.6839154   
6747310109      10.8582366    106.7880264   
6747310111      10.8576787    106.7875717   
6747310112      10.8577640    106.7875252   
6747310116      10.8577000    106.7881514   
6747323491      10.7582202    106.6807094   
6747323492      10.7581620    106.6807773   
6747323493      10.7583872    106.6807141   
6747323494      10.7582758    106.6808518   
6747323495      10.7589318    106.6824570   
6747323496      10.7588206    106.6826329   
6747323497      10.7590246    106.6826987   
6750650157      10.7571493    106.6780495   
6750650158      10.7572813    106.6783714   
6750681561      10.7552700    106.6719297   
6750681563      10.7551420    106.6722558   
6750682052      10.7562900    106.6762636   
6750701524      10.7188680    106.6556865   
6750701525      10.7199630    106.6557263   
6750701526      10.7200863    106.6559872   
6750701527      10.7199575    106.6560554   
6750701538      10.7188090    106.6553145   
6750701539      10.7189500    106.6551954   
6750702264      10.7549149    106.6717427   
6750707515      10.7600959    106.6687742   
6750707517      10.7600872    106.6690820   
6750707519      10.7595876    106.6690011   
6750716484      10.7547086    106.6695291   
6750723086      10.7546205    106.6696815   
6750723087      10.7544888    106.6696031   
6750723210      10.7596298    106.6687217   
6750723211      10.7595850    106.6687871   
6750805772      10.7275127    106.6781183   
6750820820      10.7656524    106.6674419   
6750820822      10.7657261    106.6674930   
6750820824      10.7656233    106.6676410   
6750820825      10.7657113    106.6677077   
6750831727      10.7618766    106.6685143   
6750831729      10.7617605    106.6685019   
6750892389      10.7282295    106.7000728   
6750962643      10.7550100    106.6716589   
6751111918      10.7644637    106.6722961   
6751111919      10.7644269    106.6721078   
6751120686      10.7477752    106.6481286   
6751132922      10.7600960    106.6653226   
6751132923      10.7601228    106.6654556   
6751132924      10.7600484    106.6653972   
6751133538      10.7288507    106.7086103   
6751133539      10.7292847    106.7085811   
6751133544      10.7281610    106.7086205   
6751133545      10.7292152    106.7088049   
6751133546      10.7291268    106.7088017   
6751133547      10.7289973    106.7088062   
6751133554      10.7285176    106.7083740   
6751133555      10.7283960    106.7083753   
6751133556      10.7282920    106.7083767   
6751133557      10.7281477    106.7067924   
6751133558      10.7288770    106.7067674   
6751133559      10.7285734    106.7067775   
6751133560      10.7292252    106.7067753   
6751133561      10.7291650    106.7069292   
6751133562      10.7290846    106.7069309   
6751133563      10.7289570    106.7069339   
6751133570      10.7284820    106.7066648   
6751133571      10.7283472    106.7066672   
6751133572      10.7282563    106.7066686   
6751133573      10.7281602    106.7031334   
6751133574      10.7282693    106.7031314   
6751133575      10.7283910    106.7031310   
6751133580      10.7278823    106.7006128   
6751133582      10.7291056    106.7003812   
6751141602      10.7677753    106.6714199   
6751141603      10.7676373    106.6715819   
6751141604      10.7679700    106.6715047   
6751141606      10.7678523    106.6716555   
6751152190      10.7280975    106.7000680   
6751152912      10.7286261    106.7086149   
6751156860      10.7618281    106.6682846   
6751156861      10.7619305    106.6683563   
6751171455      10.7638435    106.6679202   
6751171457      10.7637487    106.6678522   
6751171458      10.7638149    106.6681211   
6751171460      10.7637269    106.6680637   
6751194852      10.7647573    106.6679235   
6751232469      10.7691943    106.7020283   
6751258199      10.7586513    106.6626588   
6751258200      10.7585725    106.6627795   
6751258201      10.7586911    106.6628594   
6751258202      10.7587893    106.6627362   
6751260838      10.7602005    106.6608990   
6751260839      10.7602961    106.6609869   
6751260840      10.7601483    106.6610283   
6751260841      10.7602452    106.6611125   
6751268583      10.7282886    106.7122830   
6751272536      10.7597151    106.6586651   
6751272537      10.7598216    106.6587175   
6751272538      10.7594597    106.6588180   
6751272539      10.7594701    106.6589287   
6751278001      10.7695760    106.6662609   
6751278002      10.7693200    106.6663753   
6751282483      10.7822804    106.7400519   
6751282484      10.7823316    106.7400204   
6751286285      10.7824634    106.7399599   
6751286286      10.7819182    106.7396751   
6751286287      10.7818694    106.7396928   
6751286288      10.7817565    106.7397451   
6751299954      10.7316386    106.7201045   
6751299957      10.7320548    106.7200287   
6751299958      10.7319865    106.7200917   
6751299963      10.7310021    106.7204859   
6751299972      10.7304589    106.7180013   
6751308003      10.7379997    106.7213535   
6751308005      10.7382777    106.7216111   
6751392724      10.8231064    106.7948811   
6751408195      10.8284113    106.8021676   
6753575525      10.7290986    106.7034556   
6753575526      10.7289955    106.7034573   
6753575527      10.7288597    106.7034596   
6753689616      10.7464073    106.6497512   
6753689617      10.7464479    106.6495774   
6753692433      10.7587876    106.6755717   
6753692434      10.7587131    106.6754092   
6753692435      10.7590023    106.6755259   
6753719808      10.7465818    106.6498161   
6753737926      10.7588321    106.6925346   
6753761536      10.7540583    106.6769257   
6753761538      10.7542339    106.6769820   
6753761539      10.7540945    106.6767904   
6753761541      10.7542678    106.6768646   
6753772529      10.7356105    106.6896415   
6753815285      10.7359628    106.6894276   
6753815293      10.7358443    106.6897640   
6753815296      10.7357737    106.6893778   
6753854477      10.7768968    106.6978943   
6753854478      10.7747604    106.6996637   
6753854479      10.7747818    106.6995213   
6753914579      10.7530406    106.6720180   
6753914580      10.7527688    106.6721465   
6754017651      10.7456328    106.6895332   
6754017656      10.7456175    106.6892787   
6754122515      10.7558225    106.6904079   
6754138049      10.8371670    106.6553922   
6754138051      10.8371974    106.6555937   
6754138053      10.8372509    106.6555244   
6754150323      10.7580033    106.6928907   
6754150326      10.7577754    106.6929103   
6754150327      10.7578121    106.6927640   
6754175708      10.7570783    106.6781636   
6754230739      10.7644852    106.7011027   
6754230741      10.7644550    106.7009300   
6754235674      10.7627326    106.6790208   
6754235676      10.7625232    106.6791023   
6754295105      10.8397171    106.6652175   
6754295106      10.8397293    106.6653251   
6754295107      10.8396746    106.6652853   
6754295111      10.8397618    106.6652586   
6754296823      10.8351755    106.7658533   
6754296824      10.8351289    106.7659336   
6754296826      10.8358031    106.7658556   
6754296827      10.8357474    106.7659461   
6754320512      10.7674638    106.7038434   
6754333177      10.8261980    106.7609464   
6754333178      10.8262595    106.7608341   
6754333181      10.8269542    106.7609392   
6754333182      10.8269102    106.7610344   
6754335938      10.7597614    106.6588782   
6754336432      10.7651974    106.7073192   
6754336433      10.7650287    106.7072842   
6754336436      10.7653056    106.7070841   
6754345964      10.7635809    106.6979631   
6754345965      10.7636410    106.6978874   
6754371193      10.7648940    106.6722154   
6757348373      10.7904392    106.7817450   
6757348374      10.7905481    106.7816083   
6757537524      10.7624940    106.7084960   
6757537525      10.7624481    106.7082748   
6757537528      10.7626338    106.7082490   
6757556262      10.7589217    106.6924834   
6757556263      10.7624139    106.6965455   
6757556264      10.7638971    106.6977075   
6757576153      10.7603363    106.7121361   
6757576155      10.7603411    106.7119781   
6757732248      10.7602257    106.7120142   
6757924473      10.7455316    106.6584892   
6757924475      10.7456616    106.6586142   
6757924477      10.7454587    106.6585893   
6757945038      10.7524801    106.6668587   
6757945042      10.7538585    106.6665822   
6757945043      10.7541302    106.6665498   
6757945044      10.7539820    106.6664309   
6757952824      10.7521655    106.6644243   
6757952825      10.7523913    106.6643804   
6757952826      10.7522815    106.6645339   
6757952828      10.7523633    106.6667606   
6757952829      10.7525658    106.6667364   
6757985576      10.7521170    106.7245116   
6757998948      10.7521408    106.6600193   
6758004137      10.7519306    106.6614605   
6758004139      10.7520376    106.6615608   
6758069551      10.8419023    106.6766643   
6758069554      10.8418775    106.6766033   
6758069555      10.8420177    106.6765694   
6758069556      10.8419966    106.6765146   
6758090011      10.7536632    106.6641331   
6758090012      10.7533892    106.6641864   
6758090014      10.7535052    106.6639931   
6758090019      10.7532472    106.6626741   
6758090022      10.7530413    106.6612894   
6758090023      10.7529501    106.6614207   
6758159301      10.7585140    106.6614916   
6758159305      10.7583540    106.6613753   
6758159306      10.7582952    106.6615506   
6758159307      10.7584973    106.6616079   
6758159308      10.7562362    106.6662781   
6758159319      10.7533966    106.6628334   
6759498681      10.8384524    106.6801502   
6759498682      10.8387106    106.6799681   
6759572900      10.8384523    106.6755999   
6759572902      10.8385366    106.6754325   
6759572905      10.8386329    106.6755178   
6759572906      10.8386137    106.6756591   
6759586061      10.7381059    106.7183439   
6759586068      10.7381912    106.7181519   
6759586069      10.7382407    106.7184815   
6759604426      10.7384128    106.7160133   
6759643723      10.7383443    106.7158229   
6759745500      10.7385338    106.7138074   
6759752043      10.7391468    106.7083494   
6759752044      10.7393132    106.7085019   
6759760245      10.7384605    106.7136158   
6759760247      10.7385899    106.7136956   
6759772943      10.7531072    106.6600160   
6759772944      10.7530116    106.6598749   
6759773541      10.7387165    106.7111394   
6759773542      10.7387688    106.7113259   
6759773544      10.7385791    106.7111818   
6759778708      10.7391940    106.7086039   
6759780275      10.7543663    106.6614103   
6759780277      10.7543680    106.6616128   
6759780278      10.7542542    106.6615067   
6759805632      10.7393884    106.7067173   
6759805634      10.7394388    106.7070078   
6759805635      10.7392983    106.7068238   
6759826592      10.7572352    106.6618440   
6759826594      10.7571966    106.6619972   
6759826595      10.7570508    106.6618950   
6759826597      10.7571351    106.6617289   
6759965641      10.7398769    106.7034564   
6759965643      10.7399337    106.7036715   
6759967400      10.7496942    106.6492679   
6759967402      10.7498877    106.6494714   
6759967403      10.7495214    106.6494292   
6760143346      10.7396930    106.7035305   
6760218669      10.7405542    106.7009056   
6760218671      10.7404101    106.7011068   
6760220374      10.7529103    106.6544298   
6760220375      10.7526676    106.6544298   
6760220376      10.7527861    106.6543267   
6760223372      10.7403561    106.7007971   
6760223376      10.7401730    106.7009309   
6760238303      10.7412215    106.6963114   
6760263671      10.8334118    106.6705901   
6760263673      10.8334484    106.6702997   
6760263674      10.8332880    106.6704270   
6760263675      10.8335841    106.6703868   
6760281090      10.7413402    106.6959629   
6760281093      10.7410821    106.6957925   
6760281097      10.7409861    106.6960970   
6760299219      10.8354162    106.7662833   
6760299229      10.8355861    106.7656182   
6760299237      10.8352271    106.7663672   
6760299244      10.8350916    106.7661709   
6760578315      10.7565977    106.6850859   
6760578319      10.7563488    106.6850747   
6760578322      10.7560481    106.6836626   
6760578327      10.7558157    106.6837833   
6760578329      10.7559245    106.6835778   
6760580985      10.7554572    106.6814755   
6760580987      10.7555311    106.6813302   
6760580988      10.7552527    106.6814479   
6760580990      10.7553096    106.6812885   
6760580992      10.7547898    106.6790138   
6760580993      10.7546613    106.6788689   
6760580995      10.7548467    106.6789231   
6760602351      10.8490585    106.7743562   
6760602354      10.8487429    106.7741643   
6760602357      10.8488612    106.7741942   
6760602358      10.8489901    106.7742988   
6760648981      10.7617176    106.6895741   
6760648982      10.7617886    106.6897727   
6760648983      10.7617536    106.6898331   
6760665399      10.7628091    106.6908835   
6760726689      10.7614690    106.6896988   
6760726690      10.7614268    106.6897695   
6766658629      10.7599776    106.6691613   
6769731539      10.7562687    106.7060602   
6769874620      10.7464496    106.6600567   
6769884409      10.7518687    106.7157432   
6769884410      10.7518097    106.7158336   
6769884411      10.7518675    106.7159145   
6770051201      10.7684130    106.6898512   
6770051202      10.7684880    106.6898874   
6770051203      10.7684767    106.6900057   
6770099716      10.8539992    106.7953057   
6770099721      10.8538567    106.7954269   
6770099722      10.8537798    106.7950781   
6770100660      10.7585757    106.7007473   
6770100661      10.7587592    106.7006097   
6770100663      10.7586002    106.7006356   
6770152596      10.7664486    106.6787499   
6770156043      10.8345979    106.6643145   
6770156045      10.8346716    106.6643960   
6770156046      10.8345883    106.6644653   
6770210858      10.7487138    106.7157391   
6770210859      10.7487160    106.7160281   
6770210860      10.7485602    106.7158562   
6770210861      10.7488586    106.7158541   
6770224586      10.7466650    106.6607277   
6770224599      10.7464982    106.6603817   
6770333657      10.7454331    106.6502882   
6770333658      10.7455070    106.6501382   
6770333659      10.7456211    106.6501851   
6770333660      10.7456096    106.6503167   
6770397251      10.8287822    106.6731482   
6770402820      10.7647346    106.6721273   
6770462185      10.7494714    106.6475098   
6770462186      10.7497204    106.6474910   
6770462187      10.7495949    106.6476333   
6770462188      10.7495962    106.6473140   
6770462197      10.7498199    106.6424672   
6770464412      10.8308923    106.6774213   
6770464415      10.8311792    106.6773368   
6770486764      10.7503225    106.6521876   
6770512336      10.7563470    106.6583467   
6770512337      10.7564110    106.6582253   
6770512338      10.7565267    106.6583335   
6770513300      10.7551227    106.6624652   
6770526456      10.7507498    106.6694296   
6770526459      10.7503222    106.6694538   
6770526464      10.7516987    106.6835850   
6770526465      10.7516427    106.6835651   
6770537628      10.8261697    106.6802179   
6770635814      10.8337321    106.6820325   
6770635818      10.8333520    106.6822107   
6770635827      10.8294426    106.6817120   
6770635830      10.8294361    106.6819284   
6770635859      10.8276254    106.6905099   
6770635866      10.8276389    106.6907269   
6770635869      10.8274427    106.6905790   
6770635872      10.8263440    106.6893249   
6770635875      10.8263091    106.6892216   
6770657902      10.7580570    106.6998015   
6770657903      10.7579114    106.6998497   
6770668967      10.8278990    106.8017619   
6770679633      10.8279733    106.8020399   
6770679647      10.8298742    106.8044010   
6770679652      10.8298816    106.8045367   
6770686915      10.7580571    106.6996442   
6772277925      10.7384879    106.7159166   
6772277928      10.7388594    106.7112261   
6772345769      10.7615651    106.7011721   
6772345770      10.7615529    106.7010012   
6772345771      10.7613796    106.7011584   
6772373322      10.8225220    106.7948961   
6772432967      10.7531320    106.6734763   
6772432969      10.7531729    106.6733224   
6772432970      10.7533067    106.6735027   
6772432977      10.7536517    106.6748427   
6772432979      10.7535222    106.6746895   
6772432981      10.7534824    106.6748084   
6772432982      10.7536935    106.6747511   
6772628566      10.7500213    106.6517283   
6772628568      10.7501431    106.6516464   
6772729947      10.7632949    106.7036816   
6772729948      10.7633247    106.7038508   
6772729953      10.7635625    106.7038971   
6772792489      10.7619269    106.7019275   
6772792490      10.7620783    106.7017569   
6772792491      10.7618996    106.7017965   
6772792494      10.7620721    106.7018782   
6772821327      10.7611178    106.7002881   
6772821329      10.7611591    106.7005618   
6772844012      10.7454432    106.6646707   
6772844013      10.7454642    106.6648271   
6772844014      10.7453526    106.6647533   
6772844015      10.7455226    106.6647523   
6772864597      10.7444071    106.7159626   
6772864598      10.7444054    106.7157593   
6772914370      10.7597229    106.6984446   
6772914371      10.7595235    106.6986537   
6772914373      10.7595788    106.6984402   
6772941230      10.7508800    106.6615073   
6772941354      10.8225571    106.7943809   
6772996932      10.8482828    106.6785323   
6772996933      10.8482079    106.6784646   
6773038345      10.8477273    106.6785910   
6773057497      10.7469342    106.6598932   
6773069884      10.7499067    106.6632417   
6773080785      10.7499518    106.6632282   
6773080787      10.7502641    106.6632847   
6773082992      10.8498601    106.8139234   
6773182627      10.8262855    106.7617377   
6773182776      10.7681562    106.6952579   
6773182778      10.7678633    106.6953899   
6773182779      10.7679161    106.6953344   
6773182782      10.7682241    106.6954155   
6773182783      10.7681805    106.6954628   
6773190180      10.8592360    106.7051049   
6773209187      10.7679177    106.6955325   
6773209860      10.7701973    106.6940620   
6773209862      10.7700528    106.6942694   
6773344747      10.7400037    106.7035804   
6773413637      10.7454347    106.7017474   
6773413641      10.7449302    106.7017613   
6773413647      10.7452063    106.7018638   
6774919866      10.7494749    106.6732846   
6774919869      10.7494424    106.6733889   
6774977700      10.8539551    106.6794152   
6774977701      10.8539580    106.6791541   
6774977704      10.8540635    106.6792672   
6774977705      10.8538599    106.6793350   
6775073024      10.7445285    106.7158537   
6775073025      10.7443350    106.7158570   
6775099001      10.7509340    106.6692547   
6775290420      10.7449060    106.7043203   
6775290425      10.7449390    106.7102073   
6775312807      10.7395942    106.7068685   
6775395602      10.7390110    106.7084523   
6775665925      10.7574268    106.6781134   
6775735916      10.7512115    106.6616096   
6775745916      10.8445233    106.7811692   
6775768615      10.8452874    106.7866842   
6775768616      10.8449462    106.7862301   
6775812786      10.8442038    106.7899117   
6775812787      10.8444303    106.7899338   
6775812788      10.8445300    106.7897660   
6775812790      10.8442993    106.7896849   
6775880527      10.8401342    106.7162945   
6775880529      10.8405589    106.7165077   
6775880533      10.8415652    106.7174714   
6775880534      10.8418966    106.7176169   
6775880536      10.8498903    106.7190086   
6775880539      10.8496830    106.7190013   
6775880547      10.8560282    106.7225121   
6775880548      10.8564776    106.7225902   
6777568894      10.8578570    106.7882742   
6777625282      10.7521124    106.7217350   
6777663104      10.7560942    106.6838261   
6777799021      10.7493232    106.6736380   
6777799022      10.7492234    106.6736322   
6778114907      10.8443401    106.7815978   
6778269390      10.8593225    106.7054997   
6778429684      10.8302176    106.8043289   
6782981110      10.8983425    106.8308669   
6782981111      10.8984425    106.8308267   
6782997073      10.7611877    106.6750621   
6782997080      10.7609791    106.6743548   
6783111310      10.7520983    106.6589398   
6783132139      10.8052557    106.8168038   
6783320486      10.8013635    106.8114088   
6783651564      10.7673258    106.6998594   
6783651566      10.7671715    106.6996863   
6783651567      10.7672263    106.6999460   
6783663055      10.7685038    106.6989460   
6783663056      10.7684792    106.6987993   
6783663057      10.7683486    106.6987806   
6783754851      10.8449544    106.7864697   
6783754854      10.8443169    106.7812359   
6785920524      10.8567275    106.7224409   
6786218366      10.7597194    106.6985723   
6786528662      10.7699765    106.6822157   
6786528663      10.7701060    106.6820631   
6786548527      10.7222606    106.6111280   
6786548529      10.7218294    106.6111161   
6786548531      10.7222403    106.6109249   
6786548533      10.7219219    106.6110596   
6786548536      10.7221698    106.6111853   
6786567238      10.7701218    106.6821893   
6786642650      10.7727725    106.6789760   
6786642651      10.7726702    106.6790928   
6786642652      10.7726910    106.6789599   
6786658017      10.7450810    106.7043443   
6786658018      10.7449992    106.7042201   
6786658019      10.7449814    106.7044259   
6786674049      10.7708024    106.6729742   
6786674057      10.7697038    106.6710690   
6786674058      10.7698753    106.6710710   
6786674060      10.7697461    106.6707233   
6786684602      10.8593731    106.7055021   
6786699445      10.7602889    106.6771918   
6786699446      10.7603412    106.6769511   
6786699449      10.7606916    106.6769365   
6786732257      10.7742551    106.6883422   
6786732259      10.7743834    106.6883095   
6786732262      10.7743232    106.6880673   
6786732268      10.7751450    106.6869472   
6786732269      10.7749602    106.6870036   
6786738895      10.7726749    106.6912442   
6786738897      10.7725744    106.6910998   
6786738899      10.7727037    106.6910340   
6786738901      10.7737614    106.6894983   
6786738903      10.7735635    106.6896224   
6786738908      10.7736895    106.6892214   
6786738909      10.7765669    106.6835157   
6786761736      10.7635426    106.6931506   
6786761737      10.7635701    106.6932335   
6786761738      10.7634857    106.6931925   
6786761739      10.7634870    106.6931333   
6788469899      10.7630935    106.6908382   
6788469900      10.7627693    106.6910641   
6788469902      10.7630823    106.6909994   
6788534011      10.7646121    106.6923287   
6788576889      10.7666112    106.6943867   
6788576892      10.7669312    106.6943603   
6788576893      10.7669670    106.6943170   
6788576894      10.7666259    106.6943177   
6788576895      10.7666657    106.6942707   
6788712146      10.7701006    106.6975624   
6788712147      10.7701350    106.6973406   
6788712148      10.7700986    106.6973861   
6788972122      10.7729621    106.6848700   
6788977392      10.7728063    106.6848695   
6788977393      10.7729929    106.6847472   
6789066971      10.7410710    106.6457515   
6789066972      10.7411337    106.6457129   
6789066976      10.7413225    106.6458136   
6789066977      10.7414339    106.6457525   
6789110955      10.7694266    106.6964772   
6789110959      10.7694134    106.6963686   
6789110961      10.7689894    106.6962866   
6789110962      10.7689440    106.6963398   
6789110964      10.7691225    106.6966294   
6789110965      10.7690373    106.6965511   
6789155350      10.7655639    106.7002008   
6789155351      10.7654683    106.7000379   
6789179934      10.7693281    106.6999811   
6789179935      10.7693743    106.6998731   
6789179936      10.7695123    106.6998689   
6789179937      10.7695125    106.7000222   
6789193618      10.7679884    106.7008060   
6789193619      10.7681626    106.7008175   
6789193620      10.7681793    106.7006902   
6789206001      10.7757836    106.7005335   
6789206002      10.7755241    106.7004881   
6789206010      10.7740715    106.7009923   
6789206011      10.7740484    106.7011250   
6789258565      10.7631317    106.6909454   
6789269654      10.7625407    106.6866939   
6789269656      10.7626383    106.6865903   
6789269663      10.7683558    106.6899770   
6789328766      10.7760380    106.6826681   
6789347280      10.7711538    106.6935626   
6789347577      10.7721538    106.6960878   
6789347578      10.7720328    106.6960571   
6789359216      10.8261693    106.7610061   
6789375717      10.7414317    106.6456308   
6789385214      10.7691572    106.6945236   
6789409966      10.7630250    106.6879276   
6789409967      10.7628516    106.6878081   
6789409968      10.7628693    106.6875445   
6789451520      10.7630215    106.6875470   
6789596239      10.7423282    106.6639395   
6790480227      10.7676651    106.6904045   
6790542421      10.7676032    106.6906307   
6790542422      10.7674410    106.6905499   
6790542423      10.7675156    106.6904049   
6790588629      10.8262229    106.6893883   
6790588631      10.8261733    106.6892641   
6790629506      10.7692883    106.6948545   
6790789090      10.7687369    106.6896812   
6790789091      10.7686529    106.6897474   
6790925479      10.7686780    106.6896184   
6790925480      10.7688039    106.6897538   
6790944028      10.7694336    106.6661714   
6791017609      10.7735648    106.6647207   
6791017610      10.7732630    106.6648406   
6791017611      10.7734415    106.6649249   
6791076703      10.7595358    106.6838377   
6791270259      10.7589041    106.6923226   
6791371536      10.8202848    106.6938920   
6791371537      10.8204242    106.6938491   
6791389088      10.8202930    106.6942640   
6791416070      10.8231331    106.7034510   
6791416071      10.8232415    106.7034134   
6791416074      10.8227172    106.7030419   
6791416075      10.8228366    106.7030130   
6791422043      10.7503068    106.6636326   
6791422044      10.7502158    106.6636714   
6791509616      10.7703690    106.6579932   
6791517919      10.7542207    106.6868973   
6791519956      10.7535980    106.6868337   
6791540682      10.7542460    106.6871618   
6791575588      10.7518110    106.6840746   
6791575589      10.7517160    106.6840650   
6793182523      10.7758908    106.6828945   
6793182525      10.7758772    106.6826980   
6793454653      10.8164279    106.6952263   
6793454654      10.8166329    106.6951657   
6793454655      10.8167175    106.6952660   
6793454656      10.8155047    106.6952232   
6793454657      10.8157747    106.6952334   
6793454658      10.8156850    106.6953833   
6793471372      10.7737336    106.6777116   
6793471373      10.7739427    106.6778431   
6793471381      10.7737707    106.6779170   
6793708664      10.7710478    106.6731908   
6794047960      10.7741697    106.6881680   
6794100019      10.7586159    106.6924126   
6794100020      10.7585444    106.6924499   
6794101046      10.7716216    106.6856276   
6794101047      10.7714945    106.6856025   
